Quantity (liters/kg)
222,4
687,48
503,48
823,36
147,77
593,92
757,14
203,36
949,12
385,64
52,62
653,04
12,39
612,16
797,69
821,52
663,34
385,41
367,14
896,89
88,69
220,03
524,57
879,11
212,56
886,35
430,46
440,42
565,23
101,56
770,27
985,95
595,79
581,5
332,87
652,4
486,43
524,71
675,65
267,21
801,25
112,8
797,52
675,77
865,01
8,47
381,78
834,13
681,45
988,64
410,48
351,11
83,31
30,69
9,78
953,21
707,2
839,1
960,28
65,8
685,84
754,25
750,7
838,85
791,17
62,79
931,71
398,09
548,97
357,6
455,19
156,97
120,72
23,96
373,21
551,14
595,93
928,93
118,22
197,25
69,59
705,44
336,47
616,07
343,94
999,78
211,51
504,33
535,1
729,21
149,16
674,12
627,29
865,53
582,19
280,1
331,3
229,17
38,2
242,26
898,01
648,13
303,9
615,24
105,47
928,58
862,73
904,53
969,09
215,99
394,68
86,33
448,41
959,1
950,71
661,7
682,38
662,83
41,39
408,73
576,03
59,99
771,93
833,58
520,56
252,87
571,27
333,33
541,95
374,12
956,86
571,63
234,32
62,47
249,49
351,25
653,12
306,96
332,23
313,25
488,83
93,31
901,18
51,63
254
650,03
365,86
448,09
346,96
120,49
338
727,93
537,05
171,89
351,92
833,04
164,66
948,97
272,32
312,86
273,95
520,57
601,41
304,92
987,98
76,53
513,42
553,89
801,45
616,33
851,51
299,28
509,53
473,8
833,57
809,5
114,7
140,43
590,83
792,59
657,24
239,22
768,63
388,51
397,33
34,61
168,98
37,63
265,64
43,8
410,79
678,13
307,25
131,11
792,68
899,77
216,86
875,58
602,68
863,98
434,35
556,7
388,15
697,67
845,77
834,03
973,01
569,49
362,17
292,16
287,82
78,61
844,73
426,48
39,13
778,77
530,22
371,6
479,54
269,69
53,34
288,12
102,05
933,28
207,35
387,24
946,88
113,75
648,17
335,63
335,77
140,5
201,45
210,36
53,88
4,71
368,47
475,07
251,73
836,24
593,95
65,85
868,06
59,17
888,11
148,85
698,34
839,68
615,81
338,79
100,26
742,3
642,65
845,79
522,76
450,59
695,02
775,56
412,57
27,64
87,89
568,77
618,02
866,01
401,31
935,28
646,52
300,72
694,53
615,92
722,84
838,32
952,37
516,61
475,2
822,04
563,42
656,11
560,31
67,1
87,55
