Price per Unit
85,72
42,61
36,5
26,52
83,85
85,54
36,83
29,08
22,79
42,08
67,23
84,6
58,28
94,43
88,66
11,58
48,83
26,18
41,05
93,72
87,53
13,94
84,48
90,1
81,31
62,21
89,64
77,46
86,39
18,99
80,1
92,69
44,3
43,88
97,87
61,24
27,23
49,39
36,87
27,31
34,8
91,62
92,04
52,35
46,37
90,79
23,83
25,48
78,56
55,77
41,31
58,25
62,03
89,8
82,89
48,71
98,37
56,07
68,66
82,43
92,97
20,21
86,58
61,21
45,01
95,03
45,36
22,2
27,07
68,17
44,64
81,7
44,7
53,76
38,88
64,01
35,46
50,94
20,18
99,96
95,3
77,71
65,23
80,74
43,79
49,06
63,08
76,58
13,66
16,37
86,32
43,22
28,93
45,95
52,51
78,72
67,3
29,49
75,82
26,85
25,44
99,03
35,1
95,65
27,19
82,34
98,65
21,58
61,34
27,78
85,32
48,91
64,9
80,71
38,42
76,05
46,2
73,51
67,85
34,92
58,83
51,59
19,17
20,43
91,25
85,18
59,43
16,94
76,59
49,82
19,12
93,68
14,61
94,83
89,82
51,05
60,52
81,46
30,78
32,66
42,69
86,93
53,26
52,64
31,29
57,57
69,14
75,81
60,81
82,44
35,93
36,85
48,49
42,04
31,84
37,3
61,72
48,5
91,07
82,16
19,1
31,5
43,67
24,64
69
86,26
76,65
35,2
57,51
45,7
23,4
34,4
29,74
31,43
93,26
80,62
75,55
53,43
49,02
59,56
99,19
21,33
32,55
29,65
32,39
72,6
13,18
36,46
42,34
92,62
66,24
50,66
15,66
98,36
77,24
42,12
69,91
75,29
84,02
15,77
39,28
13,37
76,7
28,79
29,42
97,04
12,84
53,68
80,86
92,86
78,94
51,29
79,44
93,08
17,04
93,25
78,1
39,71
24,68
11,93
46,38
70,72
52,36
46,59
96,89
61,66
65,09
67,47
50,34
80,81
72,01
24,08
23,66
80,1
29,07
50,15
43,71
26,14
80,55
69,41
57,09
54,62
68,4
68,23
71,54
32,46
72,75
36,59
17,43
84,66
14,47
83,62
93,66
38,34
85,78
47,43
49,56
91,21
25,11
27,1
92
36,58
63,42
52,41
21,99
44,12
73,27
11,32
58,57
88,87
96,16
10,89
42,22
86,24
18,28
39,35
16,08
60,51
22,6
65,38
38,7
77,2
81,66
37,06
30,69
87,72
46,33
23,64
55,16
37,16
17,92
40,98
30,55
58,8
58,57
24,66
12,7
95,16
33,75
94,88
78,27
93,21
93,13
27,67
43,59
77,83
86,99
23,8
88,75
61,89
19,37
29,51
40,04
18,29
91,92
45,8
59,28
33,46
16,06
19,94
69,12
23,56
65,4
43,21
33,02
87,32
68,75
41,2
83,96
46,97
59,73
38,38
88,62
39,95
35,04
49,79
13,18
23,02
66,96
33,81
69,49
87,37
97,62
89,3
11,39
61,66
53,25
16,23
71,15
80,52
79,7
90,32
60,85
46,25
22,44
54,71
79,32
47,56
60,71
80,31
13,62
38,9
38,51
68,59
53,05
57,65
22,47
58,21
93,28
12,66
84,61
12,2
62,86
36,97
31,03
38,22
83,54
45,04
89,16
35,99
82,65
56,76
57,71
14,75
78,46
59,22
83,32
71,61
43,3
67,71
65,04
97,92
58,91
76,74
44,92
53,21
17,54
27,5
56,54
52,66
71,21
57,74
53,98
41,3
31,05
87,13
45,47
23,77
26,09
13,67
16,92
36,14
73,73
61,69
99,51
88,97
40,89
38,34
97,46
42,23
85,22
52,38
66,73
91,95
36,86
64,66
13,27
43,29
91,98
57,48
83,43
11,24
37,33
84,72
82,94
63,93
64,96
76,39
48,4
89,39
83,74
68,04
12,92
44,67
60,92
50,72
58,59
23,34
96,1
91,61
93,47
18,45
50,52
11,58
64,19
14,85
32,11
45,14
61,91
52,48
67,26
77,53
74,64
61,2
50,13
76,98
11,22
74,75
21,14
66,47
94,59
21,14
10,15
24,43
60,41
73,16
31,13
67,93
18,32
61,5
97,66
97,57
17,68
15,62
87,06
41,62
70,57
23,3
14,94
13,74
44,46
27,86
75,8
61,85
89,9
26,66
42,63
26,06
75,68
13,03
11,13
90,52
29,09
18,76
75,88
19,84
80,82
54,4
29,54
58,69
14,83
92,99
83,49
66,22
55,76
56,17
78,62
35,05
29,75
63,35
15,58
47,35
22,32
71,39
82,63
21,89
87,97
96,43
24,83
25,03
35,21
52,86
57,63
38,36
84,38
87,21
22,21
21,01
35,15
29,77
30,55
71,07
61,55
53,99
90,78
40,72
23,32
42,88
48,56
39,72
91,25
65,02
86,92
43,76
45,9
35
37,12
81,1
46,3
49,98
23,54
60,82
68,42
55,89
27,96
30,62
95,98
73,55
36,32
84,16
59,11
38,33
23,46
56,25
54,19
95,3
37,25
11,2
49,46
33,4
67,03
31,62
90,59
55,82
49,18
60,42
70,64
96,84
40,32
27,03
72,31
26,91
50,64
96,92
88,78
15,25
13,17
78,48
62,62
49,57
66,92
85,79
34,68
63,47
21,21
64,72
52,25
83,56
63,8
49,28
36,44
75,7
24,91
56,95
90,46
35,75
85,87
46,3
19,39
69,4
56,94
40,3
92,06
94,85
56,28
39,96
53,2
17,87
77,47
80,95
92,58
70,89
41,42
76,52
54,49
95,61
70,39
14,29
34,11
27,57
53,9
49,35
57,07
12,17
82,82
28,28
19,97
77,89
99,94
19,51
73,47
93,26
52,4
83,43
60,27
99,06
30,57
97,48
31,21
63,59
35,8
66,92
12,85
10,79
64,62
66,03
91,05
22,42
19,82
33,11
24,45
87,44
16,48
12,17
30,66
93,1
55,33
81,25
23,83
13,44
23,06
67,73
48,35
88,24
17,82
46,34
81,56
37,18
89,26
52,98
94,46
66,25
66
68,07
72,04
47,96
74,97
42,98
64,7
13,29
10,83
94,14
43,06
17,17
52,69
28,56
89,17
59,93
84,34
71,63
54,75
35,92
73,17
21,85
51,51
88,72
26,68
10,28
70,61
68,89
39,35
10,05
18,86
33,82
86,68
25,11
35,38
11,76
51,97
35,73
74,42
24,94
33,57
77,98
53,85
54,64
83,43
80,52
30,84
20,54
72,07
73,2
86,36
37,11
29,93
10,11
92,54
66,95
87,43
51,51
38,82
71,47
31,62
57,68
84,59
62,46
96,27
33,37
24,65
73,47
30,38
38,96
92,82
22,96
30,78
32,28
71,14
18,67
56,3
91,75
45,64
63,49
10,62
50,2
92,7
93,37
37,83
63,65
81,43
61,06
49,48
10,76
71,46
40,94
46,42
96,05
59,5
63,7
57,38
50,82
77,07
84,64
86,84
34,32
11,57
59,32
69,3
94,53
17,03
56,06
53,1
48,94
95,72
31,23
78
56,48
46,38
59,24
30,98
31,07
33,85
72,49
34,51
33,07
74,65
78,61
83,26
48,88
73,51
38,94
96,98
96,69
38,41
74,26
83,9
13,93
40,05
97,59
61,56
58,35
68,86
72,19
88,47
47,36
47,13
65,14
10,41
38,59
40,88
16,06
73,31
38,78
68,52
93,05
26,77
30,34
48,8
15,19
96,31
19,2
81,7
66,31
31,25
40,48
32,64
98,08
37,8
77,72
81,44
68,21
89,78
26,38
35,61
95,77
19,47
51,68
67,65
14,42
84,61
28,02
95,23
66,37
15,81
48,67
69,97
11,53
49,58
75,07
84,28
28,8
35,67
62,35
55,17
35,14
89,92
32,9
30,91
61,14
33,02
31,56
72,24
53,46
49,56
90,54
91,1
56,68
24,6
14,08
12,08
12,78
92,97
11,45
75,92
14,78
22,1
56,54
41,38
97,56
27,05
96,13
84,12
98,87
28,75
65,72
41,91
60,45
17,98
28,05
30,44
47,29
48,2
13,07
84,63
46,83
43,79
32,19
65,45
84,23
26,49
34,56
78,27
65,15
96,06
50,2
79,47
60,06
70,3
53,11
44,05
89,26
56,6
36,44
83,55
45,04
71,11
83,5
29,45
98,36
71,55
29,73
35,81
43,29
76,12
76,36
68,11
57,76
74,56
64,39
42,1
18,29
29,08
33,99
14,53
75,09
12,84
30,02
14,4
96,34
94,88
40,66
72,04
12,34
76,27
92,89
14,12
99,65
75,74
76,65
68,75
54,38
72,66
61,92
28,42
45,63
38,29
81,97
71,92
48,42
45,64
70,41
31,52
48,3
56,12
39,93
74,04
70,93
77,46
96,55
21,62
27,76
16,34
45,29
83,6
95,15
33,38
96,04
17,38
92,82
54,15
86,16
62,43
68,78
32,29
80,37
72,67
12
94,4
62,78
28,97
48,57
12,16
58,5
73,86
77,08
80,51
61,74
99,24
14,12
96,4
89,32
29,57
31,26
75,75
36,65
93,62
18,33
15,76
77,51
68,76
79,98
48,72
29,7
53,93
82,93
76,18
36,9
84,87
47,65
18,13
60,02
42,27
22,05
49,92
54,58
41,89
84,37
65,9
27,25
36,56
29,83
79,37
79,91
88,66
59,35
17,63
85,04
16,4
26,54
60,95
50,52
45,92
15,38
75,61
69,39
23,55
18,89
58,93
32,75
40,55
87,98
13,55
83,8
92,35
49,48
28,03
24,23
10,65
26,74
38,67
13,56
67,14
15,27
98,83
94,48
78,54
74,91
45,99
10,6
99,42
57,48
86,3
26,01
66,03
27,36
20,67
17,06
64,2
59,66
89,69
50,95
28,84
12,28
12,37
12,76
62,01
73,27
69,56
92,96
18,12
15,25
51,15
52,91
60,31
34,69
48,44
75,38
22,47
19,79
89,69
87,87
34,23
44,4
97,13
32,27
40,31
23,51
20,56
48,34
87,58
42,34
48,07
67,65
25,48
69,16
90,69
50,78
26,82
81,51
47
44,59
73,1
85,93
39,69
66,08
34,1
31,99
98
30,35
13,54
53,25
75,29
64,46
52,24
90,02
53,89
81,67
27,37
93,02
45,62
40,63
47,88
35,29
84,68
70,52
26,87
65,71
46,24
78,68
69,95
65,57
32,13
61,52
14,94
16,54
82,85
35,34
85,47
35,96
11,21
13,43
50,32
40,67
32,93
65,45
83,59
63,96
38,5
71,06
64,88
36,88
59,92
66,64
18,25
80,02
18,38
48,31
94,21
94,44
10,62
11,53
56,31
78,43
78,52
88,69
74,14
16,33
58,03
17,69
82,22
27,73
57,14
67,77
79,32
19,8
95,52
84,11
18,91
92,01
14,68
84,22
35,66
97,94
31,05
74,86
82,96
16,13
47,95
36,37
46,67
69,61
40,54
68,3
79,49
57,49
63,81
40,82
63,64
89,85
97,53
81,4
96,98
27,14
36,58
49,97
44,87
34,57
98,39
27,38
51,67
71,61
30,38
83,3
36,3
45
71,2
26,02
73,85
85,59
76,31
28,69
51,91
25,15
80,91
45,14
82,89
16,89
90,18
12,17
34,03
31,26
92,03
41,98
37,91
46,31
14,19
24,9
79,34
10,56
22,25
90,62
72,79
67,53
50,97
60,09
98,28
85,08
38,62
78,79
25,98
64,68
77,61
51,3
93,28
29,74
95,27
40,36
98,45
41,7
52,5
80,4
47,2
97,83
23,68
46,39
90,47
48,32
70,75
81,4
72,58
12,11
59,71
40,96
99,37
64,61
40,15
54,69
84,78
33,16
57,42
86,39
61,11
56,93
89,01
12,43
48,94
34,7
49,39
69,69
74,09
25,71
47,81
50,17
19,04
59,73
90,57
18,67
94
78,15
21,1
13,69
73,06
95,38
73,13
91,3
93,33
53,39
25,46
45,82
47,46
39,97
29,44
41,27
42,16
19,57
25,58
62,12
78,95
53,23
84,77
82,57
80,8
67,44
86,06
79,45
20,61
12,12
30,72
33,17
87,91
42,39
73,92
16,2
26,05
42,54
18,31
41,34
22,73
14,3
13,91
88,49
60,63
37,66
83,67
54,59
81,41
22,54
52,35
34,31
74,32
66,49
49,01
47,7
11,85
55,46
33,35
88,25
37,89
89,38
25,81
96,5
72,8
47,84
60,91
47,56
36,01
41,7
15,18
77,9
11,46
69,57
13,24
32,9
76,3
31,71
87,33
77,62
80,81
37,57
23,79
41,33
23,27
30,53
48,58
62,49
58,44
63,24
11,33
98,48
41,04
28,47
30,14
10,68
86,3
15,51
11,37
83,22
29,79
34,39
63,12
71,53
13,7
38,67
63,44
44,38
43,05
74,99
97,42
50,09
18,98
70,64
44,41
80,19
77,71
23,26
18,45
89,57
25,42
15,39
23,49
91,47
37,99
76,22
15,95
51,61
24,27
36,95
54,26
66,98
77,94
11,02
90,28
51,46
52,38
87,19
44,14
65,43
42,81
83,37
27,84
11,47
73,89
96,56
17,69
70,2
55,54
82,92
67,82
70,36
10,81
68,2
71,02
79,02
26,59
72,71
54,27
98,58
88,69
47,05
18,93
67,87
93,45
55,64
42,34
60,76
77,52
99,7
70,48
82,96
18,8
82,41
82,16
55,18
34,02
76,79
25,49
85,59
96,46
55,27
86,19
22,27
32,43
59,3
33,02
89,54
28,68
95,85
78,36
75
66,53
77,24
50,04
36,32
41,11
63,73
61,79
90,12
52,68
81,72
33,49
53,25
70,18
55,97
54,94
70,99
40,81
59,73
21,7
34,81
12,06
90,03
27,97
69,59
62,84
13,14
99,48
66,77
12,57
90,94
26,06
51,52
88,31
41,35
62,7
58,22
69,53
20,51
12,46
50,18
52,1
78,77
67,18
28,74
16,23
20,88
29,94
58,06
22,26
65,25
50,55
85,39
12,19
31,23
49,96
89,26
89,61
14,02
43,48
88,1
29,77
75,88
83,16
22,95
24,66
74,9
35,15
29,07
48,31
92,89
17,66
35,31
45,26
30,14
55,27
42,91
72,45
26,68
89,66
59,85
73,95
60,94
68,15
19,42
46,49
93,52
44,14
82,47
17,12
44,57
57,14
83,12
58,03
44,55
89,09
72,58
73,01
43,94
24,08
86,92
86,41
70,61
22,43
75,29
73,4
41,48
66,12
67,27
86,36
71,46
18,1
57,98
29,37
13,97
74,93
54,99
91,13
79
56,1
37,97
62,45
51,06
73,58
36,91
45,05
97,22
75,25
47,3
69,37
73,38
44,44
23,07
75,11
14,66
63,63
76,3
30,16
87,84
99
35,03
50,43
46,94
12,8
36,34
75,75
47,34
22,47
92,18
10,88
48,93
88,07
32,08
29,57
18,06
25,88
32,16
72,45
26,91
66,93
22,93
65,42
83,21
44,74
37,74
34,2
60,08
73,42
15,63
31
60,42
31,63
22,91
85,45
60,09
27,05
10,19
54,99
74,63
76,2
49,86
79,22
66,14
53,62
90,69
76,81
48,93
13,15
28,16
29,71
84,6
68,17
44,31
21,29
79,72
63,08
10,4
