Total Land Area (acres)
310,84
19,19
581,69
908
861,95
87,64
73,28
67,61
72,31
413,24
867,78
648,52
236,72
856
182,28
14,97
233,62
412,69
420,85
534,5
705,01
338,45
30,85
395,58
276,44
551,85
109,69
15,88
456,36
98,07
726,57
509,17
573,99
589,36
197,58
639,32
750,03
987,14
783,65
373,77
819,45
778,16
428,84
389,58
332,75
524,45
816,9
343,51
201,32
827,42
327,49
226,52
338,65
672,52
976,62
71,89
386,08
968,19
744,96
654,24
418,17
76,43
647,03
126,19
948,51
377,27
266,22
291,16
132,6
966,32
85,67
478,25
351,15
472,49
872,78
414,17
162,03
829,55
315,14
716,54
364,27
605,79
175,31
908,72
11,73
53,08
746,23
880,7
776,36
951,4
53,06
484,34
291,79
84,24
240,04
728,93
845,18
872,75
287,81
305,81
845,65
670,22
813,84
104,95
178,74
790,64
836,93
490,22
953,38
760,89
521,82
479,23
782,36
532,8
423,46
577,76
540,29
299,33
811,18
603,54
995,55
550,58
34,41
518,23
898,35
769,43
699,19
603,11
713,33
587,1
430,21
679,85
43,5
411,18
660,68
467,23
69,39
416,62
265,08
529,82
976,02
689,29
392,76
475,44
580,01
587,83
257,67
314,25
91,39
234,19
378,64
791,28
449,32
827,14
83,63
500,17
676,47
762,07
141,62
628,29
213,69
451,77
159,56
393,21
760,61
299,01
552,55
878,23
196,69
772,69
548,18
683,67
283,17
370,75
879,18
851,33
873,71
960,61
772,15
478,54
884,13
270,92
363,89
955,7
796,95
39,69
763,08
703,23
889,62
232,58
590,47
762
321,55
725,53
850,94
429,75
552,53
843,84
505,83
29,92
161,28
29,03
166,54
637,95
692,91
743,39
705,92
354,9
119,34
127,74
362,18
632,56
360,55
881,75
729,52
325,3
187,73
827,65
189,16
958,35
417,65
307,69
280,28
274,74
522,08
218,43
550,51
217,49
781,33
659,59
389,5
156,18
693,46
528,93
442,73
922,91
998,55
655,96
319,54
170,19
124,25
668,45
895,34
731,29
853,05
285,99
623,18
790,8
268,3
326,54
75,81
32,9
150,44
636,01
109,65
220,42
499,65
963,9
123,53
696,91
649,74
878,1
537,54
149,88
605,97
871,77
764,12
772,48
187,79
74,84
962,11
372,39
569,9
539,93
394,52
715,97
194,89
895,51
296,4
877,97
884,78
449,85
686,95
436,97
913,39
839,31
453,28
550,92
507,23
767,91
15,99
889,62
568,17
171,12
244,86
752,03
427,22
900
630,56
709,56
876,46
612,82
575,84
447,39
729,31
345,13
340,97
521,99
82,96
804,02
106,87
955,76
88,18
720,03
110,1
539,06
74,81
238,86
985,65
901,86
872,61
650,8
99,35
692,36
10,32
281,76
108,77
207,78
231,26
337,12
707,52
424,41
336,36
158,15
356,71
515,04
911,37
876,86
204,74
734,14
189,49
550,97
223,67
222,99
83,74
856,56
953,65
988,31
489,3
900,7
141,84
984,53
535,28
756,9
167,17
802,73
29,55
593,94
879,56
990,93
483,78
878,72
804,18
747,09
876,8
116,93
511,69
53,82
732,3
689,82
845,88
154,09
82,83
482,4
774,5
982,86
121,92
789,75
460,37
257,48
916,16
181,15
800,02
606,35
882,59
817,66
259,04
138,06
986,54
75,57
994,75
380,14
956,17
115,15
503,92
961,98
983,74
463,06
96,27
570,18
738,88
267,15
143,57
697,57
172,73
697,25
362,94
118,27
118,47
54
534,92
218,01
206,09
185,75
594,53
656,23
321,95
629,1
205,48
282,77
117,15
904,17
694,97
416,51
998,12
41,32
658,45
633,95
144,36
387,83
859,22
279,81
806,56
617,09
607,97
848,33
790,88
562,95
723,47
379,1
796,61
843,3
333,8
785,64
609,65
749,35
491,93
235,2
775,36
767,8
166,41
121,19
703,87
943,06
147,87
825,74
765,09
503,22
609,62
801,01
896,99
326,08
79,46
41,25
975
584,92
784,26
309,47
496,25
922,63
569,79
752,19
157,16
591,21
615,81
128,66
760,36
970,31
783,79
377,85
131,39
703,26
513,89
873,47
147,99
468,57
126,69
108,57
916,67
192,5
308,86
637,31
483,82
561,01
102,27
82,93
239,39
354,76
882,87
631,52
333,58
865,32
173,74
515,09
309,39
74,82
675,9
28,46
786,27
823,13
904,79
41,97
552,51
184,63
50,61
414,93
272,48
947,7
508,22
879,83
449,82
539,77
763,97
220,14
466,47
807,2
800,72
921,26
965,81
675,16
385,57
657,66
346,43
350,72
940,19
800,16
489,73
394,96
689,33
193,77
37,37
27,75
637,32
185,6
101,62
162,24
220,53
181,93
490,67
896,22
619,01
878,27
135,82
269,42
488,87
312,8
186,24
470,5
32,5
147,92
336,9
32,15
601,02
512,43
815,61
411,76
616,68
228,53
60,31
118,53
391,01
996,57
638,17
259,51
640,44
255,45
580,82
112,97
743,43
860,79
962,51
210,7
679,72
760,89
208,72
258,03
847,87
996,42
545,89
660,43
363,23
17,99
397,48
914,72
387,21
858,76
313,58
287,58
215,19
694,55
609,9
485,14
597,3
610,59
264,39
243,84
449,12
660,05
639,54
515,63
365,52
70,17
785,43
926,21
205,67
701,4
233,14
616,87
516,33
899,31
951,8
712,7
347,94
815,76
814,3
306,61
20,6
610,39
78,55
703,93
498,97
130,27
319,73
451,11
61,75
282,75
840,63
926,8
529,71
596,41
851,76
746,15
498,05
405,73
893,98
242,25
421,48
587,1
499,69
932,94
492,02
734,97
563,15
287,83
483,29
534,21
292,92
578,91
259,55
324,37
39,15
248,66
935,57
995,72
542,36
615,7
673,9
508,45
506,63
119,29
402,57
211,81
769,55
794,16
104,92
120,37
925,87
49,58
870,74
900,32
117,06
482,05
656,58
251,66
617,52
184,36
920,31
889,32
894,74
260,14
347,34
845,49
585,22
581,92
976,17
531,96
371,74
413,31
501,75
114,97
763,45
394,24
542,49
288,51
231,47
669,12
229,56
263,61
172,82
779,92
233,97
463,5
139,4
200,2
656,86
747,9
894,19
936,25
457,3
443,17
433,08
546,33
492,85
897,54
473,09
487,1
504,12
806,17
379,24
811,04
576,24
666,33
430,74
30,1
867,15
637,35
871,87
375,6
666,81
716,21
892,05
490,92
114,54
683,63
651,51
303,26
736,44
906,58
933,73
437,41
378,06
614,52
981,27
647,38
358,82
12,64
210,14
390,16
34,76
494,53
100,89
180,86
13,87
116,84
544,54
961,61
839,93
163,09
400,38
531,31
520,79
21,11
637,77
268,06
453,78
497,94
70,99
280,34
416,87
546,09
873,05
81,58
305,6
422,25
14,89
96,3
490,84
392,58
468,46
412,12
883,5
228,45
249,47
323,41
42,54
267,87
911,47
651,27
51,88
878,31
213,84
875,3
510,02
526,08
78,43
592,06
520,43
881,28
162,57
780,33
147,81
993,15
769,71
249,83
317,81
840,71
392,26
480,49
258
203,31
802,17
318,91
71,14
645,66
71,14
66,93
998,99
573,12
864,12
464,68
632,87
118,73
40,63
297,44
327,68
704,9
318,12
298,06
500,67
527,23
922,3
197,23
443,51
142,89
535,39
677,91
696,15
555,53
865,05
972,97
209,76
531,67
441,18
703,32
235,32
636,91
313,91
340,18
542,09
139,05
40,71
712,58
106,77
714,59
284,93
947,39
285,95
403,55
858,57
390,31
864,46
735,46
208,65
546,54
413,06
683,46
804,26
61,53
930,44
652,46
470,5
529,28
737,53
225,74
838,28
111,43
637,37
792,38
876,97
977,86
837,04
862,12
892,71
358,09
965,65
176,93
424,58
390,48
23,24
113,01
901,6
417,91
327,17
221,6
61,82
644,81
787,87
409,47
858,3
471,64
274,38
14,99
882,37
770,04
690,79
598,84
941,69
884,92
696,99
720,37
46,11
908,45
286,73
76,74
321,55
359,04
734,1
221,62
500,03
707,77
410,12
845,6
611,86
221,46
759,69
74,11
113,57
638,79
211,14
725,42
297,1
829,35
886,27
528,27
58,81
174,19
215,8
15,8
413,22
920,47
332,44
225,07
96,7
783,8
617,19
775,41
128,33
25,25
922,53
530,25
60,55
908,8
405,72
839,48
327,73
854,94
666,02
314,12
334,78
412,38
23,71
628,74
149,8
894,02
184,98
863,23
884,41
300,23
664,99
28,92
52,56
703,04
787,9
705,79
252,05
725,6
34,51
755,34
128,9
750,71
725,75
503,63
676,22
205,46
396,7
186,65
692,56
506,63
239,29
247,17
173,14
193,81
308,55
617,91
364,65
479,33
994,67
700,41
181,15
339,56
749,43
254,19
802,81
509,21
634,11
88,41
577,88
424,16
61,48
578,42
717,09
233,26
346,45
166,71
843,84
991,42
377,2
624,89
895,4
641,53
111,95
276,91
719,32
311,01
850,75
22,89
198,65
272
913,74
934,82
475,87
861
614,27
591,47
174,01
375,37
17,49
429,51
95,12
920,98
97,71
184,84
851,18
992,08
872,57
560,72
518,32
214,11
160,46
344,66
286,66
953,59
825,52
87,06
551,75
751,93
307,36
948,98
246,22
707,41
280,73
450,5
286,07
275,06
100,11
726,44
765,89
262,94
574,73
699,48
920,38
308,73
879,57
54,86
576,43
579,79
94,32
257,5
811,44
579,49
472,41
177,08
824,44
993,49
576,49
698,76
51,68
145,3
902,72
385,92
89,68
767,61
300,7
478,53
917,92
858,33
570,81
260,72
819,96
739,45
543,8
226,8
42
293,24
33,42
685,89
646,44
413,79
414,28
356,21
512,36
521,48
723,9
577,8
500,47
247,86
942,15
70,73
503,36
22,6
984,93
512,24
286,31
250,44
235,07
310,35
412,92
203,24
530,59
924,27
683,19
922,04
390,66
409,51
781,74
609,04
792,47
933,02
708,56
936,27
293,43
105,81
327,49
689,88
695,28
769,87
781,13
434,68
535,05
934,86
494,15
363,91
528,65
977,9
68,84
17,89
173,54
591,8
550,09
591,94
177,27
521,6
436,48
138,34
505,8
93,22
536,2
238,1
848,75
390,11
576,9
846,82
384,85
980,28
353,43
408,05
82,84
340,74
281,71
484,68
861,6
741,05
611,21
408,9
444,53
850,21
612,62
361,49
598,46
259,15
274,4
246,74
634,73
625,93
471,12
870,4
607,67
292,75
59,76
471,06
26,28
283,31
563,44
929,02
966,78
780,95
608,39
617,94
144,03
695,77
351,21
357,74
269,51
735,36
528,43
740,73
579,63
854,57
158,95
668,7
846,18
117,35
214,62
828,81
820,38
900,76
733,47
653,14
919,23
624,54
13,25
998,53
