Price per Unit (sold)
82,24
39,24
33,81
28,92
83,07
84,75
32,66
29,09
24,77
46,15
68,09
88,05
58,09
94,32
93,51
8,69
52,79
30,27
40,75
96,08
87,3
14,13
89,32
91,05
76,37
66,7
92,96
77,53
84,57
21,19
81,76
96,86
46,82
41,49
101,56
65,53
25,51
45,86
32,92
22,62
38,9
93,93
89,08
54,41
42,34
87,28
20,25
27,22
74,45
52,57
43,02
62,31
65,24
92,23
85,42
45,04
101,64
58,17
69,79
84,9
95,09
21,16
83,73
61,22
48,01
93,22
40,97
23,26
25,29
65,87
48,13
80,26
48,75
56,57
36,18
65,1
34,78
54,74
15,64
100,74
98,67
80,91
61,59
83,85
43,76
48,14
64,22
81,37
8,83
12,86
81,47
42,79
29,8
49,38
53,75
75,83
67,91
34,04
77,91
25,72
27,1
103,49
36,16
96,42
27
78,38
99,66
22,4
60,15
23,87
81,24
45,16
63,9
81,78
36,69
73,34
41,5
75,47
65,07
34
62,34
51,83
15,52
16,51
91,27
87,69
64,24
12,67
79,62
51,77
14,62
98,2
16,3
90,06
87,33
51
61,4
78,91
27,15
32,72
41,02
89,11
51,25
53,69
34,02
52,88
65,31
71,75
60,5
81,53
31,92
33,43
51,52
46,04
28,5
40,12
57,35
43,84
90,1
84,4
17,16
32,86
39,29
22,2
65,63
88,21
75,13
39,54
60,57
42,62
27,07
31
31,99
31,23
91,05
84,1
74,7
52,59
49,51
60,52
100,45
24,84
36,43
26,72
30,96
73,86
9,21
31,88
38,48
95,32
63,97
49,4
17,37
102,76
79,92
43,16
73,41
73,5
82,4
15,86
39,66
12,75
77,97
28,39
25,45
98,75
11,32
56,13
80,5
88,29
81,44
54,49
82,88
92,73
12,58
95,65
73,22
36,83
24,14
15,44
42,91
71,88
50,56
44,83
97,48
58,3
69,31
67,63
48,09
84,86
69,31
27,5
19,21
83,02
29,66
54,01
40,43
28,05
76,53
70,15
52,51
52,51
70,12
71,74
68,14
33,61
72,56
40,62
14,47
83,14
9,96
85,71
91,36
41,03
81,71
44,5
45,74
94,56
27,85
28,69
94,57
34,52
59,26
54,67
26,04
46,39
69,79
15,57
57,7
89,44
92,15
13,1
45,82
88,22
23,06
38,59
15,02
59,43
22,12
64,04
34,09
75,52
85,86
32,62
32,2
89,33
51,25
24,3
50,52
33,24
18,7
43,31
28,1
60,94
62,19
26,64
13,76
99,2
29,93
96,9
74,43
96,44
92,39
28,44
42,04
78,58
88,32
25,54
86,24
66,35
21,21
28,49
38,89
19,72
94,75
48,75
56,44
38,23
14,43
21,83
65,84
25,16
61,18
45,65
37,04
87,8
72,55
44,9
81,7
49,18
57,12
35,5
90,86
35,7
37,59
47,52
15,51
21,18
63,9
33,31
67,93
83,96
97,48
86,1
10,99
57,6
57,2
14,84
73,12
76,62
78,51
89,5
57,9
50,4
25,46
57,23
81,93
46,63
56,15
80,06
16,92
41,34
41,11
71,04
52,99
53,54
24,91
60,91
93,43
11,19
82,25
12,02
63,47
37,66
32,35
41,99
86,67
45,48
90,59
33,9
84,51
54,78
58,78
15,52
82,57
61,01
84,53
75,85
42,56
63,02
61,49
97,16
61,99
77,4
47,56
50,99
20,74
28,73
55,24
50,8
66,65
54,45
54,62
40,46
26,06
90,5
42,69
28,56
30,2
8,91
15,59
35,97
69,8
59,53
98,5
84,86
37,22
35,19
101,51
45,56
80,25
53,02
71,13
89,37
35,31
67,58
15,09
39,7
87,44
55,32
82,93
10,11
33,9
84,92
86,53
64,29
66,82
78,45
43,67
85,38
80,64
65,42
14,83
44,46
62,72
50,68
54,37
24,27
92,26
87,67
93,64
13,82
55,41
15,61
62,44
12,54
34,55
42,13
64,22
54,92
71,58
81,05
73,51
57,78
51,33
76,62
15,87
70,64
17,35
70,77
95,42
23,06
14,07
27,89
63,83
75,85
33,37
65,49
19,01
61,62
100,24
99,43
13,81
16,74
87,21
41,85
67,59
21,05
13,85
12,88
48,13
26,7
71,81
61,17
88,06
25,8
45,58
25,02
73,66
17,49
12,41
94,06
28,73
14,29
71,36
23,88
80,73
58,52
33,7
63,65
19,76
95,21
79,34
68,28
57,23
53,41
78,95
32,42
27,7
61,38
16,3
47,37
18,18
68,03
83,63
23,3
84,7
92,55
28,58
27,16
39,13
55,72
53,35
36,49
88,35
91,04
20,11
18,65
37,34
29,84
32,65
69,85
58,81
50,68
87,22
39,38
21,87
45,04
43,68
37,74
92,15
68,16
89,28
43,07
47,38
34,45
41,7
82,53
46,23
45,06
22,99
57,6
63,94
52,18
26,4
34,65
95,84
76,21
39,13
79,69
55,41
33,96
25,56
59,06
58,88
99,64
39,56
9,71
52,37
33,18
66,07
27,89
89,85
54,04
48,83
57,03
70,24
99,72
41,5
27,9
72,18
31,45
53,49
93,25
89,54
19,13
15,34
79,12
65,39
46,27
62,52
88,57
38,62
66,78
26,19
65,5
50,81
79,14
61,88
47,47
40,62
76,38
20,72
56,88
95,41
40,42
89,82
42,85
19,71
67,18
54,52
38,73
89,5
91,78
55,03
40,1
54,66
19,47
76,1
78,26
92,4
72,05
39,23
80,95
58,69
95,34
72,53
9,46
31,01
23,95
49,68
46,41
53,08
9,98
78,69
24,72
19,05
78,99
100,41
23,23
74,63
89,12
50,49
79,38
63,49
101,72
33,19
99,07
28,45
60,89
32,51
69,4
9,83
14,72
61,84
67,54
86,66
20,03
16,4
34,73
21,33
86,55
14,64
13,36
29,04
91,7
53,27
81,29
22,92
16,69
26,54
70,03
51,01
92,51
16,41
50,28
83,55
40,56
85,04
56,56
93,45
70,69
69,52
63,11
76,88
47,05
72,45
44,69
61,85
8,74
14,58
90,58
38,43
18,81
52,5
33,29
86,94
60,59
85,36
69,38
54,71
33,27
72,61
21,11
55,4
85,8
23,81
6,58
72,89
66,19
41,34
11,9
20,1
34,42
82,17
26,73
32,24
8,15
53,36
32,74
76,74
22,38
33,01
77,14
52,2
50,03
80,92
81,82
31,47
23,91
69,22
72,42
86,19
38,95
28,39
5,61
91,63
67,17
90,84
50,8
39,15
